id,created_at,text,retweet_count,favorite_count
876409216742944768,2017-06-18 12:00:14,#HappyFathersDay to all the dads out there—even tiny furry ones. #CallDad with Alexa calling and messaging. https://t.co/zZSTqL8HSW,9,29
875432648667144192,2017-06-15 19:19:42,"RT @amazonmusic: 7 tons, 79 feet tall, 22 feet around: Times Square, say hello to Alexa! https://t.co/HmVIS97G1E https://t.co/Fcz3EZRuVp",38,0
875321998473383936,2017-06-15 12:00:01,Enable the 'This Day in History' skill for Alexa to find out which great charter was sealed on this day. #AskAlexa… https://t.co/Y8SNOvfBzr,9,21
873510058855993344,2017-06-10 12:00:01,"The 71st Tony Awards are on June 11. Let Alexa help you celebrate the magic of musical theatre. #AskAlexa ""Give me… https://t.co/gChMkUdGV6",3,15
873270083098820608,2017-06-09 20:06:27,"RT @amazonmusic: Big news! @katyperry is guest host of Song of the Day all week. #AskAlexa, “Play Song of the Day” to listen: https://t.co/…",114,0
873216446494420996,2017-06-09 16:33:19,RT @amazonmusic: Never out of style. @taylorswift13's '1989' has arrived. https://t.co/IomqLVQvxz https://t.co/RntmJIZNwm,485,0
872966092569714688,2017-06-08 23:58:30,RT @SeeingEyeInc: Seeing Eye dog owners speak about newest addition to The Seeing Eye experience #accessibility @Amazon @AmazonEcho https:/…,30,0
872232448255565825,2017-06-06 23:23:15,"You asked, Alexa delivered. Introducing named timers, one of Alexa’s most requested features. Set multiple timers w… https://t.co/XNljij2peQ",59,181
870803242791206914,2017-06-03 00:44:06,@Logitech + @amazonecho = the ultimate man cave for Dad. 🙌 https://t.co/WOm3OVgDoP,1,4
870632752172810240,2017-06-02 13:26:38,Boxes 📦or briefs 📰? Alexa can track your packages and read your news briefs. Which do you ask for most? #AskAlexa,9,21
870248562906591232,2017-06-01 12:00:00,Spelling kryptonite = that one word you can never remember how to spell. Alexa is here to help. What's yours? #spellingbee #askalexa,3,15
865206180276195328,2017-05-18 14:03:22,"RT @audible_com: Calling all @amazonecho, Dot, and Tap owners: this month, hear two new #Bosch stories FREE when you #AskAlexa, ""Alexa, rea…",32,0
863832513596096512,2017-05-14 19:04:55,RT @amazon: As seen on SNL: An Echo designed for the greatest generation that will answer to any name close to Alexa 😂 https://t.co/uqN1FRT…,137,0
863725614313951238,2017-05-14 12:00:08,https://t.co/8NrHwvAvid https://t.co/T9RQdpO71A,35,72
863168215190564864,2017-05-12 23:05:14,Introducing Alexa calling &amp; messaging. Keep in touch with friends &amp; family thru your Echo or the Alexa App.… https://t.co/KeRbS8pMAL,59,95
863094175113334784,2017-05-12 18:11:01,"We’re excited to innovate with @Intel as we advance the Smart and Connected home one #EchoShow at a time.
https://t.co/amfvW7K2MF",15,26
863092191219953664,2017-05-12 18:03:08,RT @AmericanExpress: American Express announces the launch of the Amex skill for Amazon Alexa. Read More: https://t.co/PmZT9FPPN6 #amexnews…,29,0
862804518563717120,2017-05-11 23:00:02,"Whether you are near or far, celebrate Mother’s Day by sending fresh flowers with the 1-800-Flowers skill for Alexa… https://t.co/fDZ1bIrAIY",2,7
862723398492966917,2017-05-11 17:37:41,"@Amazon 
Unexpected visitor? Tell your neighbor without lifting a finger (or paw) with Alexa calling and messaging.… https://t.co/GarlWeVauL",9,10
862072429002334209,2017-05-09 22:30:58,"Enjoy interactive audio stories with Earplay for Alexa! Just say “Alexa, start Earplay.” Find more Alexa skills at… https://t.co/AtLms2lQG5",19,40
861963798609092608,2017-05-09 15:19:18,"Echo Show – everything you love about Alexa, and now she can show you things. #AskAlexa https://t.co/HtGY4bBG2y… https://t.co/1MMprxZiSW",431,613
861654942221774849,2017-05-08 18:52:01,"Step into the shoes of Detective Harry Bosch with the Bosch skill for Alexa. Just say, “Alexa, open Bosch.”… https://t.co/oeWIjY3w6l",13,30
860464159254863874,2017-05-05 12:00:16,Happy Cinco de Mayo! You know what that means? Summer cocktail season is here! #AskAlexa https://t.co/NRWU82YSRd,12,19
860203133670006784,2017-05-04 18:43:03,#StarWarsDay May the 4th be with you! https://t.co/9KIqX9vyNt,33,73
860123012414062593,2017-05-04 13:24:41,May the 4th be with you.  Happy #StarWarsDay https://t.co/oLjJC9wDL8,53,81
859915529888219136,2017-05-03 23:40:13,RT @ecobee: Want to know more about the new #ecobee4 smart thermostat w/ built-in Alexa voice service? Read more from @buzzfeed https://t.c…,25,0
857996714900242432,2017-04-28 16:35:32,RT @sashaphoffman: .@amazonecho &amp; @MIT Cheetah II robot having a convo at MARS conference. Incredible to see all the applications Alexa is…,132,0
857256653774663680,2017-04-26 15:34:47,@mastermaq Mack!  Request an invitation https://t.co/kcTIzypoNa,0,5
857256303239942144,2017-04-26 15:33:24,@BrianRoemmele Thanks Brian.  Don't forget to register.  Request an invitation https://t.co/kcTIzypoNa,1,1
857255957176369152,2017-04-26 15:32:01,"@JamesLiamCook James, don't forget to register.  Request an invitation https://t.co/kcTIzypoNa",0,1
857255789282471937,2017-04-26 15:31:21,"@JoannaStern Hi Joanna, don't forget to sign up.  Request an invitation https://t.co/kcTIzypoNa",1,3
857250592615542785,2017-04-26 15:10:42,"RT @AmazonFashion: “Alexa, take a photo.” Introducing Echo Look—hands-free camera and style assistant.Request an invitation https://t.co/3j…",317,0
856479340049178624,2017-04-24 12:06:01,"Fall asleep to the sounds of the Ocean. Just say “Alexa, open Ocean Sounds.” Find more Alexa skills at… https://t.co/zky68ynZka",27,92
855390874989195264,2017-04-21 12:00:51,There are life hacks and there are Alexa life hacks. #JustAsk Alexa https://t.co/YK4i8i4BQD,12,42
854068805395505156,2017-04-17 20:27:25,RT @TastingTable: 6 reasons why you should really have an @amazonecho in your kitchen: https://t.co/y2B7JRMv0T https://t.co/LWfS5gvgF6,28,0
854004654367277057,2017-04-17 16:12:30,Listen to a new story each day with the Oprah Magazine skill from the one and only Oprah Winfrey!… https://t.co/6pFV40HIHv,5,23
853942371783979008,2017-04-17 12:05:01,"Try the new and improved Jeopardy! skill for Alexa. Just say “Alexa, play Jeopardy!” Find more skills at… https://t.co/SucD2FBllC",7,44
852240635369226240,2017-04-12 19:22:55,Place 3 orders w/ Grubhub skill for Alexa 3/15 – 4/15 for chance to win 1 $500 Grubhub gift card. Rules:… https://t.co/dzUhoB5X8n,4,15
850479130982219776,2017-04-07 22:43:20,"RT @SHO_Shameless: Be #Shameless with your @AmazonEcho and @WilliamHMacy. To start, enable the @Showtime skill and say, “Alexa, talk to Sho…",44,0
849230825208111104,2017-04-04 12:03:01,Order w/ Grubhub skill on device with Amazon Alexa 3/15–4/15 for chance to win 1 of 5 $100 Grubhub gift cards. Rule… https://t.co/TAvvp67SzM,18,14
848263702000406529,2017-04-01 20:00:01,Order with Pizza Hut skill using a device with Amazon Alexa 4/1 – 4/3 &amp; receive 40% off! Terms &amp; conditions… https://t.co/804H5I8P97,7,15
848143088707129344,2017-04-01 12:00:44,The Sweet Dunk: Proof that some game rituals are sweeter than others. #JustAsk Echo Dot. Available for only $49.99 https://t.co/y7MB0Xgt8x,2,14
847865558758543360,2017-03-31 17:37:56,"RT @JohnnieWalkerUS: Ask @AmazonEcho Alexa to enable the Johnnie Walker skill and enjoy
guided Blue Label tasting. https://t.co/b3F7FedsGG",38,0
847856062879477762,2017-03-31 17:00:12,"Petlexa is here!  Now your dog, cat, or favorite pet can communicate with Alexa just like you do.  Check out these… https://t.co/osRKXQqUQ6",552,989
847780524479401986,2017-03-31 12:00:02,Win up to 50 free Uber rides with Alexa! Ride with the Uber Skill between March 22 and April 21 for a chance to win… https://t.co/mg5wwiSX3h,10,13
845647350886514688,2017-03-25 14:43:34,"When you get carried away during the game in March, #JustAsk Alexa to bail you out.  Echo Dot only $49.99… https://t.co/QRDXwZhzTm",8,14
845243804475121664,2017-03-24 12:00:01,Order with Pizza Hut skill using a device with Amazon Alexa 3/23 – 3/26 &amp; receive 30% off! Terms &amp; conditions… https://t.co/BN6sKFdZJL,11,26
845123866968055808,2017-03-24 04:03:26,RT @HuaweiDeviceUSA: How to pamper your best friend on National Puppy Day? Watch what Amazon Alexa and Mate 9 will help together.https://t.…,2,0
844941816243933185,2017-03-23 16:00:01,"Get ready for tip off! Use the NCAA® March Madness® skill for scores, schedules &amp; live radio feeds of the games.… https://t.co/e7CfDd52St",4,7
844654927922319360,2017-03-22 21:00:02,Win up to 50 free Uber rides with Alexa! Ride with the Uber Skill between March 22 and April 21 for a chance to win… https://t.co/wCrW1jLUNq,6,18
844599951241895938,2017-03-22 17:21:34,"RT @HuaweiDeviceUSA: #Alexa has come to the #Mate9, and the best phone just got even better. Available now by over-the-air update: https://…",7,0
844576760788373505,2017-03-22 15:49:25,Alexa has finally come to the Mate 9.  The best phone just got even better.  Available now by over-the-air update.… https://t.co/bEpTSLJnxP,12,26
844188099425046530,2017-03-21 14:05:01,Hands-free remote start for your electric @Ford vehicle with the new MyFord Mobile Alexa skill. #JustAsk https://t.co/9F6GVZroVp,21,30
842768240942235648,2017-03-17 16:03:01,"Let the adventure begin! When you interact with the Earplay skill, you guide the story. Start your journey today.… https://t.co/5RpTATtr0x",13,28
842707088325464066,2017-03-17 12:00:01,"Happy St. Patrick's Day!  #JustAsk ""Alexa, give me a St. Patrick's Day Joke.""   ""Alexa, tell me a limerick.""… https://t.co/yHLUGCHyni",11,31
841651382474149888,2017-03-14 14:05:01,Hands-free remote start for your electric @Ford vehicle with the new MyFord Mobile Alexa skill. #JustAsk https://t.co/lASM7jKBNW,64,133
840244087806709764,2017-03-10 16:52:56,"Happy Birthday, Chuck Norris!  #JustAsk ""Alexa, tell me a Chuck Norris fact."" https://t.co/Si6lTrdSm0",36,62
836693717834686464,2017-02-28 21:45:02,"Did I lock the front door?  No worries.  With Door Locks enabled with Alexa. #JustAsk ""Alexa, lock the front door.""… https://t.co/YoZAsZ9ZHX",17,39
836665275311243264,2017-02-28 19:52:00,"@sashalatrell Hi Sasha! #JustAsk ""Alexa Open Black History Facts"".  ""Alexa Tell Black History Facts""",2,5
836282118560968705,2017-02-27 18:29:29,@MadameDini You can restart your Echo and WiFi router. If it does not connect you can contact our support for help: https://t.co/ce6tVm6oaS,1,5
836200212825796608,2017-02-27 13:04:01,"Fall asleep with the relaxing Thunderstorm Sounds skill. ""Alexa, open Thunderstorm Sounds."" Enable the skill at… https://t.co/Pxwke47DCA",27,89
835258877566332928,2017-02-24 22:43:29,"RT @Logitech: Power couple of the week: #Harmony remote + @amazonecho 💪
Matchmaker: @MattEyraud 💕
#FanFriday https://t.co/u9r4EYBW7J",10,0
835255697147228160,2017-02-24 22:30:51,RT @TheDailyShow: Add The Daily Show to your @AmazonEcho Flash Briefing to hear the latest news! https://t.co/2q1jPWV96j,69,0
835187544316907520,2017-02-24 18:00:02,"Your Alexa connected thermostat is now more capable than ever! Set the temp and more. #JustAsk ""Alexa, what's the t… https://t.co/AQZGobwDt8",41,91
835127899397189633,2017-02-24 14:03:01,"Test your music knowledge with the Beat the Intro skill! To enable just say ""Alexa enable the Beat the Intro skill.… https://t.co/7txscqipbj",14,39
834809921128407040,2017-02-23 16:59:29,@katiemehnert Hi Katie!  Give us a follow and we will keep you up to date with all the Alexa skills. #JustAsk  https://t.co/8mxyXJ2uIT,1,3
833731563120631812,2017-02-20 17:34:29,"History happens every day! To find out what happened today #JustAsk: “Alexa, launch this day in history.""… https://t.co/zbWFHAYcpp",18,44
832801820170821633,2017-02-18 04:00:01,"Let's go crazy. Prince's soulful &amp; funky brilliance is here. #JustAsk ""Alexa, play Prince from Amazon.""Learn more.… https://t.co/Aos9ueZTK7",20,48
832662511790989313,2017-02-17 18:46:27,Introducing hands-free mode on Amazon Tap.  Control music from a distance. Portable Bluetooth speaker with Alexa.… https://t.co/PwjMr8O8cu,40,83
830038616340586500,2017-02-10 13:00:02,Ride from home &amp; work with the Uber skill. On an Amazon Alexa device say “Alexa enable the Uber skill” &amp; link your… https://t.co/DqNaAIBhqb,10,24
829676226692468736,2017-02-09 13:00:01,Order with the Pizza Hut skill on an Amazon Alexa device 2/9-2/16/2017 &amp; get 30% off! Terms &amp; conditions… https://t.co/IkeirxR7kV,17,35
829016282229940226,2017-02-07 17:17:38,"RT @Logitech: Bring #AmazonAlexa on the road, &amp; stay connected even more than before w/ #ZeroTouch, 👐-free. https://t.co/qXXQXf9CKh https:/…",47,0
828726178605211648,2017-02-06 22:04:52,"RT @braddbusick: Ordered my first @Starbucks order via my @amazonecho this AM. Ready when I walked in...
#love",13,0
828443397073494016,2017-02-06 03:21:12,"@jroberts1125 Alexa ""Has there ever been overtime in the Super Bowl?""",0,5
828442848269791232,2017-02-06 03:19:01,"@scound ""Alexa has there ever been an overtime in the Super Bowl""",0,4
828442187008352257,2017-02-06 03:16:23,"#JustAsk Alexa ""Has there ever been OT in the Super Bowl?"" https://t.co/fZV1t3sAnC",6,25
828433720038207490,2017-02-06 02:42:45,@AvosfromMexico guac is his fave! We'll get Alexa to order you more 😀,11,21
828433287345434624,2017-02-06 02:41:01,@CrzyCrakr Did your Buster eat all your snacks too?? 😃,0,1
828432681167843331,2017-02-06 02:38:37,"@Doritos When it comes to snacking, sometimes you’ve got to call an audible",2,14
828430426054094848,2017-02-06 02:29:39,Doritos. Drones. Drama. The perfect recipe for the big game. #JustAsk Alexa #SB51 https://t.co/5sMvM5O6mU,221,401
828389549432791040,2017-02-05 23:47:13,Grab the tissues. Your girl just made the best play of the big game. #JustAsk Alexa. #SB51 https://t.co/wR4CYzk0EO,63,156
828377716961529860,2017-02-05 23:00:12,A snack stadium. A Boston Terrier. What could possibly go wrong? #JustAsk https://t.co/X1tdofFot9,78,140
827864338123849728,2017-02-04 13:00:13,We all know a Todd. Now we all know how to make him go away. #JustAsk Alexa for an Uber. https://t.co/jaisq9qkMh,23,45
827735988986327044,2017-02-04 04:30:13,Thinking about a second helping? #JustAsk Alexa for calorie information and then dig in. https://t.co/pyOHaHmxcn,33,79
827637843669483520,2017-02-03 22:00:13,Gesundheit is hard to say. Ordering from Pizza Hut isn’t. #JustAsk Alexa https://t.co/0zxTNDXzap,35,74
827584202031771649,2017-02-03 18:27:04,"RT @amazonmusic: .@ladygaga is guest hosting Song of the Day this week! #AskAlexa ""Play Song of the Day"" to hear her first pick https://t.c…",62,0
827567443551862784,2017-02-03 17:20:28,"Celebrate #BHM.  ""Alexa, Open Black History Facts.  Alex, Tell Black History Facts from the 1960s"" More at… https://t.co/g2c2u4FeIG",11,28
827139512291704832,2017-02-02 13:00:01,Which animal made history today? Use the ‘This Day in History’ skill on Alexa to find historical events.#JustAsk.… https://t.co/TCompr0FdT,12,35
825252074434809856,2017-01-28 08:00:01,"Alexa has new voice-exclusive deals for Prime members.  20% off many items. #JustAsk ""Alexa, what are your deals?""… https://t.co/TkvEDClgjy",13,31
824757435202052096,2017-01-26 23:14:30,"RT @jimmyfallon: Just launched our Tonight Show Alexa skill on @amazonecho! Find out who's on the show, listen to monologue, &amp; more! https:…",264,0
824757261448810496,2017-01-26 23:13:49,Jimmy!  Welcome to the family. https://t.co/79VRnNRCMB,102,282
824687103674118144,2017-01-26 18:35:02,The Ditty skill turns your messages into hit songs via Alexa. Link your Twitter account to share! Learn more at… https://t.co/tGhMEFv73a,10,32
822597541770489856,2017-01-21 00:11:51,"Blast off with a new skill. #JustAsk “Alexa, enable NASA Mars skill.” then ""Alexa, ask NASA Mars for a Curiosity Ro… https://t.co/uO5QpdrEee",41,136
822170294651535360,2017-01-19 19:54:08,"RT @amazonmusic: .@JohnMayer finishes his run as Song of the Day guest host today w/ his own music. #AskAlexa ""Play Song of the Day"" https:…",31,0
819996439250141185,2017-01-13 19:56:00,"“Alexa, give me a Friday the 13th fact.”",17,61
819993718006550528,2017-01-13 19:45:11,"RT @amazonmusic: .@JohnMayer is guest hosting Song of the Day this week! #AskAlexa ""Play Song of the Day"" to hear his first pick https://t.…",41,0
819959172594880512,2017-01-13 17:27:55,It’s Game Night with Alexa. Try these games to entertain your friends and family this weekend.… https://t.co/5QQ9hXnJlJ,34,60
818551056674226176,2017-01-09 20:12:34,"New year, new you.  Get your health in gear with help from Alexa skills. The 7-Minute Workout skill.  ""Alexa, enabl… https://t.co/duxxXkHd8R",20,80
817138799490650112,2017-01-05 22:40:46,RT @Ford: #Ford and @Amazon are working together to connect #AmazonEcho with your car. Find out what you can do. #Alexa https://t.co/eS4jTF…,121,0
816741512536989697,2017-01-04 20:22:05,"Awesome news from CES. ""Amazon is winning CES without even showing up"" https://t.co/m6FaMpDOfI",82,112
816447423060922368,2017-01-04 00:53:29,What's Alexa up to at CES? Here's a running list https://t.co/ufaM9xWuiL via @CNET_Uk,44,74
816370660070932481,2017-01-03 19:48:27,"RT @DISHNews: Keep hold of your phone and popcorn while watching TV, and ask #Alexa to change the channel for you! #CES2017 https://t.co/Cr…",39,0
812413937664872448,2016-12-23 21:45:51,"From now until Jan. 3, 2017, Alexa customers can listen to a holiday classic for free. #JustAsk ""Alexa, read A Chri… https://t.co/uEADHyLCdW",90,171
812342008970932224,2016-12-23 17:00:02,Want to discover what else Alexa can do? Check out our Alexa guide for even more examples of things to try.… https://t.co/ZOqLpUVTxp,53,135
812341731668721664,2016-12-23 16:58:56,The Alexa Skills Store is pleased to share the top customer picks for Alexa skills this year. Check it out!… https://t.co/coSOGp1Vit,38,102
812281656426037248,2016-12-23 13:00:13,"#JustAsk ""Alexa, turn off the lights!"" https://t.co/gE8go9tZvX",33,64
811556878287327232,2016-12-21 13:00:12,"""JustAsk ""Alex, what's the weather in Miami?"" https://t.co/9hiaFaZLt9",9,32
810898381866434560,2016-12-19 17:23:34,"#JustAsk ""Alexa, set the temperature to 30 degrees."" https://t.co/UcNQuK1nEy",17,37
809917415073181696,2016-12-17 00:25:33,"Traveling? “Alexa, enable Expedia skill,” then link your Expedia account. #JustAsk: “Alexa, ask Expedia, when is my… https://t.co/5btFb0pmJe",14,34
807325199792160768,2016-12-09 20:45:01,RT @generalelectric: Soon you’ll be able to ask your lamp for the weather. Introducing our @GELighting LED lamp with @amazonecho’s Alexa. h…,72,0
806558513577066496,2016-12-07 17:58:29,Tweet @amazonecho + a hashtag below to see what Alexa can do. Be sure to try them all too! #GiveMeALifeHack… https://t.co/0ahpUuVMfr,372,1372
805959794494468096,2016-12-06 02:19:23,"RT @NBCTheVoice: Wouldn’t it be great to sit and chat with the #VoiceTop8? Just say “Alexa, open The Voice” and enjoy #TheVoice Echo Cast.…",98,0
805935352456151040,2016-12-06 00:42:16,"RT @TheDailyShow: Keep up with The Daily Show on @AmazonEcho. Enable The Daily Show skill and #AskAlexa: ""Alexa, ask The Daily Show for new…",71,0
805877088246894593,2016-12-05 20:50:44,RT @lovelemonsfood: Pumpkin Oatmeal Chocolate Chip Cookies - my favorite sweet treat this fall! Making these are easy with help from @Amazo…,20,0
805855093597741056,2016-12-05 19:23:21,@andrewjb44 try one of these: #GiveMeALifeHack #TellMeACatFact #TurnOnTheLights,0,3
805854908310122496,2016-12-05 19:22:36,@itsdianalopez check out Amazon Tap: https://t.co/9yNEPl8to1,2,11
805854396688936960,2016-12-05 19:20:34,Tweet @amazonecho + a hashtag below to see what Alexa can do. Be sure to try them all too! #GiveMeALifeHack… https://t.co/BkdiAsxPlP,147,411
803327354961592320,2016-11-28 19:59:01,Cyber Monday deal – Echo Dot is now only $39.99! https://t.co/PpVKUrgfzY,14,35
802142166801907712,2016-11-25 13:29:30,@nerdsquawk It's like inception. Kind of...,0,6
801515873777303552,2016-11-23 20:00:50,Shop Alexa-exclusive deals for a chance to win an https://t.co/4wNoxkdwGW Gift Card. (U.S. only). https://t.co/i6VcPpFHIm,24,20
800882819400605697,2016-11-22 02:05:18,"RT @NBCTheVoice: Want to get up-close-and-personal with the Top 11? Just say “Alexa, open The Voice” and enjoy #TheVoice Echo Cast. @Amazon…",75,0
800781347178483715,2016-11-21 19:22:05,RT @amazonmusic: Stream any song on Amazon Music for your chance to win 1 of 14 @Bose + Echo Dot Home Audio Bundles! RULES: https://t.co/b3…,30,0
799013508696326144,2016-11-16 22:17:20,"RT @NBCTheVoice: You decide what @JordanSmithLive sings on #TheVoice next week. Just say “Alexa, open the Voice."" Powered by @AmazonEcho. 🎄…",127,0
798358605133205508,2016-11-15 02:54:58,"RT @NBCTheVoice: Here are highlights from the first Echo Cast with the #VoiceTop12. Just say “Alexa, open The Voice” to hear more. Powered…",152,0
796386263716810753,2016-11-09 16:17:36,"Is your Twitter feed full of election night recaps? Enable the Twitter Reader skill and ask ""Alexa, ask Twitter wha… https://t.co/AOAmHlLA4B",8,35
796185547265966081,2016-11-09 03:00:01,"Just ask ""Alexa, who's winning the election?"" https://t.co/nLqSiaIxdD",6,26
796155354367361024,2016-11-09 01:00:02,"Get real-time election results throughout the night as polls close. Just ask ""Alexa, who's ahead in Florida?"" Or an… https://t.co/n9BtDdffv8",9,29
795768524924854272,2016-11-07 23:22:55,Alexa just turned two. Celebrate Alexa’s 2nd birthday and save 22% on Echo! Get yours for $140.39.… https://t.co/oApvGkek0Q,20,54
795324878371090432,2016-11-06 18:00:02,"Alexa turns two today. Celebrate the big day with us: Just ask ""Alexa, what are you doing for your birthday?"" https://t.co/XakaTuXlsc",56,132
794947450003980288,2016-11-05 17:00:16,"#JustAsk Alexa to help you keep Roboboy on his feet. Get shopping, music, weather and more with the all-new Echo Do… https://t.co/FQcgsGoWAq",5,19
794615200204914693,2016-11-04 19:00:01,Personalize Alexa with skills! See ratings and reviews for 3000+ skills to simplify your life.… https://t.co/yOqQLUIwHd,23,52
794585032870531072,2016-11-04 17:00:09,You can never be too shameless when it comes to eating canned cheese. #JustAsk Alexa to play your favorite Garth Br… https://t.co/DdEw4NeOFx,20,56
794313272057090049,2016-11-03 23:00:16,"#JustAsk Alexa and @Dominos can save the day. Get shopping, music, weather and more with the all-new Echo Dot for j… https://t.co/tDKD7a06Dt",15,26
794192420019863552,2016-11-03 15:00:02,"Norah Jones breaks down her new album and lets you in on some secrets. Just ask, “Alexa play Side by Side with Nora… https://t.co/owh1OFoioi",6,23
794147116646072321,2016-11-03 12:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 11/3/16. Rules… https://t.co/6myhPeGZLD,4,25
793950889862119425,2016-11-02 23:00:17,"#JustAsk Alexa to keep track of your exercise, get information, play music, and more with the Amazon Echo. https://t.co/VboKp9rZYr",17,36
793739430276296705,2016-11-02 09:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 11/2/16. Rules… https://t.co/yR973ay0Xu,10,26
793588493616316417,2016-11-01 23:00:15,"Be prepared and #JustAsk Alexa. Get weather, information, music and more with the all-new Echo Dot for just $49.99. https://t.co/UBV8uNufKq",23,39
793467663410429953,2016-11-01 15:00:07,"Lounge right with your Amazon Echo and a Harmony hub. Enable the Harmony skill, link your account, then ask “Alexa,… https://t.co/XQAR2cZtgt",17,42
793422343020355584,2016-11-01 12:00:02,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 11/1/16. Rules… https://t.co/UhG3eYTxS6,8,20
793135479797473281,2016-10-31 17:00:08,"Order stuff anytime, night or day. Add Alexa to any room with Echo Dot for only $49.99. #JustAsk https://t.co/gn6k1Jo26X",7,20
793059953942683654,2016-10-31 12:00:02,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 10/31/16. Rules… https://t.co/8sbAfZRoQJ,9,23
792078489377705986,2016-10-28 19:00:02,"If you need a last-minute costume idea, Alexa is here for you. Just ask ""Alexa, what should I be for Halloween?"" https://t.co/zwfLex4T1S",12,36
791685898446508032,2016-10-27 17:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 10/27/16. Rules… https://t.co/L4ETNFQNLd,7,13
791323513479106561,2016-10-26 17:00:02,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 10/26/16. Rules… https://t.co/sRFOPEg97z,9,28
790961123726155780,2016-10-25 17:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 10/25/16. Rules… https://t.co/2buGLbrdB6,8,23
790598737630523392,2016-10-24 17:00:02,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PT 10/24/16. Rules… https://t.co/JUsbfrRB1Z,12,22
789873961437949952,2016-10-22 17:00:02,"Want to listen to #MLB playoffs? Ask: ""Alexa, enable MLB"" to enable and link your At Bat Premium or… https://t.co/RhEL361RUn",3,10
789587069081452544,2016-10-21 22:00:01,"Just ask ""Alexa, ask What to Expect for my daily tip"" to get daily personalized pregnancy and parenthood pointers. https://t.co/nWspR9paGg",5,7
789549386082549760,2016-10-21 19:30:17,RT @factcheckdotorg: Fact-checking comes to the Amazon Echo  https://t.co/7edkPYeHoQ,14,0
789511571215089664,2016-10-21 17:00:01,"Do you live for fantasy football updates? Just ask ""Alexa, enable Yahoo Fantasy Football skill"" to get weekly match… https://t.co/qpR5Jm3GEZ",7,12
789254880422748160,2016-10-21 00:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 4:59 pm PT 10/21/16. Rules… https://t.co/xmixHrzbLx,6,19
789252330000637953,2016-10-20 23:49:53,The new Echo Dot starts shipping today! Get a six-pack and only pay for five! https://t.co/CCSYUdQaNp https://t.co/Q1Yu3N6XKr,13,42
789240512653856768,2016-10-20 23:02:56,"RT @rhettandlink: Watch Link present Rhett w/ his soon-to-be classic track, ""Tater Faced Boy,"" using the @AmazonEcho #JustAsk #GMM #sp http…",76,0
789142189901217792,2016-10-20 16:32:14,"Get shopping, music and more with the all-new Echo Dot, available for only $49.99. #JustAsk https://t.co/1GIbAogxfE",5,17
788884272329351169,2016-10-19 23:27:21,"Just ask ""Alexa, play Garth Brooks from Amazon Music."" https://t.co/FSrbn8Nl9b",7,7
788530105115115522,2016-10-19 00:00:01,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 4:59 pm PT 10/19/16. Rules… https://t.co/JOazWPfFM7,7,14
788167722261684224,2016-10-18 00:00:03,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 4:59 pm PT 10/18/16. Rules… https://t.co/seryKmm1Ih,8,27
788145610864095232,2016-10-17 22:32:11,"Busting out memories from the past? It's easy with the all-new Echo Dot, available for only $49.99. #JustAsk https://t.co/YNm9jOtD7f",17,36
787344804174790656,2016-10-15 17:30:04,Thinking about a second helping? #JustAsk Alexa for calorie information and then dig in. https://t.co/0z3WJS1TCt,19,35
787050124858056704,2016-10-14 21:59:07,It's almost Halloween! What costume do you think would look best on your Echo? Tweet us your ideas.,3,12
787035249289068549,2016-10-14 21:00:00,"Get news about your favorite team: ""Alexa, what's my Sports Update?"" #AskAlexa",1,6
786612472065232896,2016-10-13 17:00:02,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59 pm PST 10/13/16. Rule… https://t.co/jI5U7qdbmI,11,22
786582284052881408,2016-10-13 15:00:05,It takes some serious muscles to open jars. Luckily you can #JustAsk Alexa to find nearby gyms. https://t.co/5vnzcQyhNo,11,34
786310480470179840,2016-10-12 21:00:02,"Listen to 12 new children's songs from Amy Lee of Evanescence. Just ask: “Alexa, play Dream Too Much from Prime.” https://t.co/3L0E5fHvRH",8,36
786250090537189376,2016-10-12 17:00:04,Try this skill for chance to win https://t.co/4wNoxjVVPo Gift Card. No Prchs Nsry. Ends 11:59pm PST 10/12/16. Rules… https://t.co/B245SpVrf4,10,33
